"id","date","invoices_distribution_types_id","clients_id","invoices_types_id","invoices_status_id","id","products_id","number","price","value",""
"15319","2020-12-14 14:13:00","2","852","4","1","73168","15311","1.00000","16.95000","16.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73169","22980","1.00000","19.95000","19.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73170","30251","1.00000","18.95000","18.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73171","13560","1.00000","19.95000","19.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73172","22982","1.00000","18.95000","18.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73173","26053","1.00000","20.95000","20.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73174","2022","1.00000","16.95000","16.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73175","30742","1.00000","21.95000","21.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73176","22984","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73177","31017","1.00000","19.95000","19.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73178","10804","1.00000","28.95000","28.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73179","29091","1.00000","21.95000","21.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73180","18913","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73181","16947","1.00000","19.95000","19.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73182","30908","1.00000","16.95000","16.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73183","23850","1.00000","9.95000","9.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73184","31838","1.00000","9.95000","9.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73185","17187","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73186","27167","1.00000","16.95000","16.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73187","33877","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73188","33878","1.00000","20.95000","20.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73189","17853","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73190","24774","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73191","11794","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73192","28831","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73193","8626","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73194","31839","1.00000","9.95000","9.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73195","24948","1.00000","21.95000","21.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73196","33733","1.00000","22.95000","22.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73197","28929","1.00000","19.95000","19.9500000000",
"15319","2020-12-14 14:13:00","2","852","4","1","73198","33000","1.00000","22.95000","22.9500000000",
"15353","2020-12-15 13:14:00","1","627","4","1","73301","29590","1.00000","19.95000","19.9500000000",
"15361","2020-12-15 14:53:00","1","3518","4","1","73328","11038","1.00000","23.95000","23.9500000000",
"15385","2020-09-29 09:28:00","3","1125","4","1","62508","30684","1.00000","30.95000","30.9500000000",
"15447","2020-11-11 17:57:00","3","1125","4","1","67306","16585","1.00000","7.99000","7.9900000000",
"15447","2020-11-11 17:57:00","3","1125","4","1","67307","32612","1.00000","7.99000","7.9900000000",
"15454","2020-12-07 00:38:00","1","131","4","1","71820","32835","1.00000","49.95000","49.9500000000",
"15454","2020-12-07 00:38:00","1","131","4","1","71822","33717","1.00000","30.00000","30.0000000000",
"15454","2020-12-07 00:38:00","1","131","4","1","76399","34006","1.00000","19.99000","19.9900000000",
"15469","2020-12-07 01:33:00","1","626","4","1","71840","33723","1.00000","10.95000","10.9500000000",
"15473","2020-12-18 17:54:00","1","3549","4","1","73634","19516","1.00000","12.95000","12.9500000000",
"15480","2020-11-09 08:52:00","3","3138","4","1","66508","32448","1.00000","34.95000","34.9500000000",
"15482","2020-12-19 10:51:00","1","3348","4","1","73665","34005","1.00000","36.00000","36.0000000000",
"15515","2020-11-13 14:45:00","1","443","4","1","72175","12632","1.00000","17.56000","17.5600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","72177","15261","1.00000","10.36000","10.3600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","72184","11400","1.00000","20.76000","20.7600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","73730","12871","1.00000","13.56000","13.5600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","73731","28213","1.00000","23.96000","23.9600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","73736","20932","1.00000","13.56000","13.5600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","74306","19153","1.00000","7.96000","7.9600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","74307","24825","1.00000","7.96000","7.9600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","74308","32611","1.00000","39.96000","39.9600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","74896","5454","1.00000","7.16000","7.1600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","74897","5453","1.00000","7.16000","7.1600000000",
"15515","2020-11-13 14:45:00","1","443","4","1","74898","9436","1.00000","10.39200","10.3920000000",
"15515","2020-11-13 14:45:00","1","443","4","1","76584","34006","1.00000","15.99200","15.9920000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73770","25471","1.00000","14.95000","14.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73771","10514","1.00000","24.95000","24.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73772","19609","1.00000","21.95000","21.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73773","17752","1.00000","25.95000","25.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73774","34013","1.00000","16.50000","16.5000000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73775","31613","1.00000","14.95000","14.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73776","18416","1.00000","11.99000","11.9900000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73777","30253","1.00000","17.95000","17.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73778","23973","1.00000","24.95000","24.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73779","9718","1.00000","9.95000","9.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73780","34009","1.00000","24.95000","24.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73781","13545","1.00000","24.95000","24.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73782","34010","1.00000","25.95000","25.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73783","24755","1.00000","17.95000","17.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73784","23889","1.00000","15.95000","15.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73785","13543","1.00000","10.99000","10.9900000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73786","25262","1.00000","17.95000","17.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73787","34014","1.00000","17.95000","17.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73788","34015","1.00000","19.95000","19.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73789","28739","1.00000","19.99000","19.9900000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73790","24213","1.00000","32.95000","32.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73791","34011","1.00000","15.95000","15.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73792","34012","1.00000","17.75000","17.7500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73793","12867","1.00000","22.95000","22.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73794","31838","1.00000","9.95000","9.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73795","17048","1.00000","27.95000","27.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73796","27762","1.00000","16.95000","16.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73797","28831","1.00000","22.95000","22.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73798","29091","1.00000","21.95000","21.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73799","4464","1.00000","24.95000","24.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73800","31839","1.00000","9.95000","9.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73801","24948","1.00000","21.95000","21.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73802","23217","1.00000","16.95000","16.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73803","31088","1.00000","21.95000","21.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73804","31832","1.00000","45.95000","45.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73805","31841","1.00000","26.95000","26.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73806","11608","1.00000","45.95000","45.9500000000",
"15530","2020-12-21 10:30:00","2","1401","4","1","73807","33000","1.00000","22.95000","22.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73808","4453","1.00000","11.99000","11.9900000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73809","29145","1.00000","15.95000","15.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73926","22123","1.00000","19.95000","19.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73927","33600","1.00000","49.95000","49.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73928","28739","1.00000","19.99000","19.9900000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73929","2779","1.00000","9.95000","9.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73930","5105","1.00000","19.95000","19.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73931","31046","1.00000","13.95000","13.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73932","20966","1.00000","13.95000","13.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73933","5552","1.00000","9.95000","9.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73934","1843","1.00000","12.95000","12.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73935","3333","1.00000","11.99000","11.9900000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73936","9075","1.00000","12.99000","12.9900000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73937","34022","1.00000","8.95000","8.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73938","9500","1.00000","14.95000","14.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73939","21666","1.00000","13.95000","13.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73940","34026","1.00000","13.50000","13.5000000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73941","34023","1.00000","13.50000","13.5000000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73942","2126","1.00000","12.95000","12.9500000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73943","4404","1.00000","10.99000","10.9900000000",
"15531","2020-12-18 10:37:00","2","1355","4","1","73944","34019","1.00000","18.95000","18.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73817","33098","1.00000","26.95000","26.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73818","21179","1.00000","8.95000","8.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73819","29544","1.00000","19.95000","19.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73820","26383","1.00000","17.95000","17.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73821","6382","1.00000","22.95000","22.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73822","19087","1.00000","14.95000","14.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73823","24076","1.00000","11.99000","11.9900000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73825","25176","1.00000","8.95000","8.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73826","31027","1.00000","16.95000","16.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73827","33929","1.00000","17.95000","17.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73828","34021","1.00000","9.95000","9.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73829","26784","1.00000","18.99000","18.9900000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73830","3343","1.00000","9.95000","9.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73831","10808","1.00000","37.95000","37.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73832","6635","1.00000","16.95000","16.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73833","31625","1.00000","28.95000","28.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73834","11825","1.00000","10.99000","10.9900000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73835","20534","1.00000","8.95000","8.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73836","11703","1.00000","23.95000","23.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73837","10275","1.00000","19.95000","19.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73838","7264","1.00000","12.95000","12.9500000000",
"15534","2020-12-21 11:29:00","2","3566","4","1","73839","25580","1.00000","17.95000","17.9500000000",
"15563","2020-11-25 20:00:00","3","1125","4","1","69912","29645","1.00000","17.95000","17.9500000000",
"15563","2020-11-25 20:00:00","3","1125","4","1","76501","3475","1.00000","10.00000","10.0000000000",
"15600","2020-12-09 11:39:00","1","465","4","1","72496","6288","1.00000","12.95000","12.9500000000",
"15604","2020-12-23 11:56:00","1","1478","4","1","74238","16073","1.00000","25.95000","25.9500000000",
"15633","2020-12-23 16:39:00","1","1013","4","1","74293","34033","1.00000","34.95000","34.9500000000",
"15654","2020-11-14 12:11:00","1","3080","4","1","67616","16174","1.00000","19.95000","19.9500000000",
"15660","2020-08-18 16:51:00","1","1138","4","1","59207","29346","1.00000","9.95000","9.9500000000",
"15661","2020-12-24 15:47:00","1","2942","4","1","74370","11794","1.00000","22.95000","22.9500000000",
"15662","2020-09-13 16:37:00","1","2738","4","1","63214","31083","1.00000","12.95000","12.9500000000",
"15662","2020-09-13 16:37:00","1","2738","4","1","63215","31084","1.00000","12.95000","12.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74377","10794","1.00000","13.95000","13.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74378","30251","1.00000","18.95000","18.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74379","11116","1.00000","18.95000","18.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74380","34036","1.00000","24.95000","24.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74381","22805","1.00000","47.95000","47.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74382","30253","1.00000","17.95000","17.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74383","19799","1.00000","22.95000","22.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74384","9183","1.00000","22.95000","22.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74385","34037","1.00000","18.95000","18.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74386","30828","1.00000","19.95000","19.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74387","11928","1.00000","15.95000","15.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74388","19689","1.00000","21.99000","21.9900000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74389","19705","1.00000","11.95000","11.9500000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74390","31290","1.00000","14.99000","14.9900000000",
"15664","2020-12-27 13:57:00","2","1128","4","1","74391","11400","1.00000","25.95000","25.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74392","24954","1.00000","14.95000","14.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74393","25900","1.00000","16.95000","16.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74394","34039","1.00000","9.95000","9.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74395","280","1.00000","14.95000","14.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74396","32800","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74397","16418","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74398","30320","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74399","31615","1.00000","14.95000","14.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74400","224","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74401","13877","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74402","30735","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74403","34040","1.00000","9.95000","9.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74404","562","1.00000","14.95000","14.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74405","19703","1.00000","16.95000","16.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74406","18503","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74407","16428","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74408","3352","1.00000","10.95000","10.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74409","5456","1.00000","9.95000","9.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74410","10120","1.00000","10.95000","10.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74411","28726","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74412","33000","1.00000","22.95000","22.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74413","3253","1.00000","16.99000","16.9900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74414","17819","1.00000","19.95000","19.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74415","32386","1.00000","29.95000","29.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74416","31932","1.00000","13.95000","13.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74417","19143","1.00000","16.99000","16.9900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74418","769","1.00000","3.49000","3.4900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74419","709","1.00000","3.49000","3.4900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74420","711","1.00000","3.49000","3.4900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74421","744","1.00000","3.49000","3.4900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74422","9225","1.00000","11.99000","11.9900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74423","13537","1.00000","11.99000","11.9900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74424","24607","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74425","20576","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74426","30498","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74427","16427","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74428","226","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74429","28440","1.00000","12.95000","12.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74430","14900","1.00000","19.99000","19.9900000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74431","20823","1.00000","14.95000","14.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74432","32527","1.00000","14.95000","14.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74433","32438","1.00000","17.95000","17.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74434","22574","1.00000","16.95000","16.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74435","34038","1.00000","11.95000","11.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74436","34041","1.00000","9.95000","9.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74437","6251","1.00000","19.95000","19.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74438","282","1.00000","14.95000","14.9500000000",
"15665","2020-12-27 14:32:00","2","1185","4","1","74439","19348","1.00000","9.95000","9.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74440","29427","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74441","28393","1.00000","24.95000","24.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74442","29429","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74443","29430","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74444","26997","1.00000","35.95000","35.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74445","31403","1.00000","32.95000","32.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74446","32140","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74447","26783","1.00000","7.99000","7.9900000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74448","2500","1.00000","4.95000","4.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74449","27514","1.00000","12.95000","12.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74450","27024","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74451","25618","1.00000","8.95000","8.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74452","29253","1.00000","8.95000","8.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74453","29324","1.00000","8.95000","8.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74454","28233","1.00000","24.95000","24.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74455","25974","1.00000","26.95000","26.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74456","27585","1.00000","24.95000","24.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74457","31485","1.00000","17.95000","17.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74458","27206","1.00000","12.95000","12.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74459","12916","1.00000","4.95000","4.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74460","26188","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74461","13873","1.00000","11.99000","11.9900000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74462","31009","1.00000","12.99000","12.9900000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74463","26382","1.00000","12.99000","12.9900000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74464","2501","1.00000","4.95000","4.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74465","31139","1.00000","18.95000","18.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74466","28891","1.00000","29.95000","29.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74467","30714","1.00000","17.95000","17.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74468","27707","1.00000","11.95000","11.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74469","2413","1.00000","4.95000","4.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74470","25613","1.00000","8.95000","8.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74471","27706","1.00000","18.95000","18.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74472","12915","1.00000","4.95000","4.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74473","31133","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74474","28001","1.00000","19.95000","19.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74475","27264","1.00000","21.95000","21.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74476","28826","1.00000","22.95000","22.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74477","2503","1.00000","4.95000","4.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74478","27030","1.00000","33.95000","33.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74479","26132","1.00000","26.95000","26.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74480","25822","1.00000","18.95000","18.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74481","27967","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74482","24534","1.00000","18.95000","18.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74483","28605","1.00000","12.95000","12.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74484","29838","1.00000","12.95000","12.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74485","29839","1.00000","12.95000","12.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74486","28604","1.00000","12.95000","12.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74487","33487","1.00000","27.95000","27.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74488","30942","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74489","28743","1.00000","10.99000","10.9900000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74490","31046","1.00000","13.95000","13.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74491","24741","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74492","31620","1.00000","19.95000","19.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74493","28014","1.00000","31.95000","31.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74494","31606","1.00000","18.95000","18.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74495","28400","1.00000","36.95000","36.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74496","30523","1.00000","11.95000","11.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74497","28591","1.00000","13.95000","13.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74498","13460","1.00000","4.95000","4.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74499","28581","1.00000","24.95000","24.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74500","30907","1.00000","16.95000","16.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74501","27008","1.00000","12.95000","12.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74502","27968","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74503","24742","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74504","27975","1.00000","24.95000","24.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74505","32494","1.00000","23.95000","23.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74506","26384","1.00000","14.95000","14.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74507","27340","1.00000","24.95000","24.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74508","27038","1.00000","21.95000","21.9500000000",
"15666","2020-12-27 15:34:00","2","1181","4","1","74509","26755","1.00000","21.99000","21.9900000000",
